evolution$generation,probaMove,probaBirth,probaDeath,probaDeathByOvercrowding,initialPopulation,popObj,occupiedObj,evolution$samples
291,0.9164748370709577,0.3442818460411736,0.3460741280971853,0.39651340689199466,18.99458676432738,999999.0,0.999731255038968,7
291,0.8984111614681062,0.7848340526946915,0.17098492914266142,0.0,100.0,704840.0,0.9484009674818598,1
291,0.9680909008627133,0.6240933988635337,0.005251266268026571,0.5741981149207788,100.0,833709.5,0.009137328675087375,2
291,0.47777241823791994,0.8337126049831073,0.20852343465097412,0.33418854200456843,98.13496843518939,798890.0,0.14485353399623757,1
291,0.3596805372655231,0.7942900395958584,0.0,0.4167108497138459,1.0,798603.5,0.25759204514915346,2
291,0.1933958337905614,0.34138723883898725,0.019206606063679146,1.0,22.628054177294825,999972.5,0.999059392636388,4
291,0.8881323530261325,0.7721738271671845,0.0,0.0,100.0,746945.0,0.9604944907282988,1
291,1.0,0.7838536771107893,0.0,0.5855978826200181,10.864818515409022,877200.0,0.009674818597151358,1
291,0.6737431615888587,1.0,0.0,0.8510494901638705,88.17075888158797,881930.0,0.009809191077667312,2
291,0.0865979898253606,0.1320231690576929,0.0,0.007592195196328533,100.0,798686.0,0.9330825047030368,1
291,0.9209597857646511,0.29088573164680204,0.315429253239306,0.5880754032774276,93.96396019869736,999997.0,0.999193765116904,3
291,0.8459517876499274,1.0,0.17498217663625132,0.0,100.0,798450.0,0.9629131953775867,1
291,0.3082245351374943,0.6922088049900623,0.0,0.47534804952469567,13.677996726480446,799561.0,0.32303144316044075,1
291,0.19666762605531415,0.5159327602918353,0.4931920342916656,0.7593407234859898,100.0,999998.0,0.999731255038968,3
291,1.0,0.7146998163715659,0.8018765008631086,0.2787429159089196,67.31210844823852,999999.0,0.999731255038968,4
291,0.121291143931366,0.5621805534466742,0.0,0.7243543336344601,73.42808249704927,800000.0,0.5052405267401237,1
291,0.8369589499275699,0.3326028834501011,0.0906601282282648,0.2768799830122808,90.45898078949111,899835.0,0.529293200752486,2
291,0.6671004714603269,0.8055245944885612,0.0,0.7903656225176243,44.416105140043776,888033.0,0.009943563558183266,1
291,0.9538060532502182,0.0,0.0,0.0,1.0,992219.0,0.5103466809997312,2
291,0.04686421668747198,0.5302733450958761,0.813082476203272,0.7994485466838712,56.29898673927474,999999.5,0.9998656275194839,4
291,0.0,0.27622897828284515,0.0,1.0,87.87267038879168,992056.5,0.999731255038968,2
291,0.8533494850358716,0.691119334723121,0.0,1.0,100.0,992212.5,0.6023918301531846,2
291,0.04686421668747198,0.5302733450958761,0.813082476203272,0.8003383407638117,56.29898673927474,1000000.0,1.0,4
291,1.0,0.027745325255545183,0.2773058452912177,0.6184999974606372,100.0,999990.5,0.998253157753292,2
291,1.0,0.3594412187251116,0.3194892876724713,0.5500362518937252,100.0,999999.0,0.999731255038968,3
291,0.0,0.4529969714534355,0.389993231791818,0.9643373893802627,80.45635359544553,999999.0,0.999731255038968,3
291,0.6979361835077194,0.9285976642860205,0.0,0.9546312837303319,96.90625,979259.0,0.32491265788766466,1
291,0.662961330506664,0.5377694756891798,0.4466829836771239,0.4433691619425683,21.29426222711392,999995.5,0.9989250201558721,2
291,1.0,0.3354580479589512,0.0,0.9982747925536777,1.0,992152.0,0.4977156678312281,1
291,1.0,0.6988103072121842,0.0,1.0,99.505,992229.0,0.4901908089223327,1
291,0.8938304737718672,1.0,0.4790681419472196,1.0,1.0,999994.0,0.99932813759742,2
291,1.0,0.19842237275618774,0.2005330824288179,0.44231232961219524,93.57522044766931,999996.0,0.9990593926363881,2
291,0.8077435198462083,0.2941775323205398,0.37777242684153367,1.0,1.0,999995.5,0.999193765116904,2
291,0.8969011847175857,0.5918447740677161,0.0,1.0,100.0,992186.0,0.612201021230852,1
291,0.7946961671486468,0.9983540020592164,0.0,0.9953945411738999,37.877206201166956,992176.0,0.764579414135985,1
291,0.8021122959150246,0.31188760974296853,0.3872572949886366,0.5954888221181083,92.95664269899046,999996.0,0.9994625100779361,2
291,1.0,0.216517638402056,0.5012129927817661,0.6172315350454258,100.0,999997.0,0.999193765116904,2
291,1.0,1.0,0.0,1.0,98.91376402567474,992257.0,0.5313087879602257,1
291,1.0,0.14282547435340245,0.0,1.0,100.0,992812.0,0.5893576995431336,1
291,0.977627044328718,0.6265995502405952,0.0,1.0,80.91265330355341,992246.0,0.6828809459822629,1
291,0.8021122959150246,0.3118876097429685,0.3247572949886366,0.5954888221181084,92.95664269899045,999998.0,0.999596882558452,2
291,0.8774102840753019,0.4843713767604323,1.0,0.0027977831352442167,100.0,1000000.0,1.0,3
291,0.8021122959150246,0.2868802855242185,0.3872572949886366,0.5954888221181083,92.95664269899046,999998.5,0.999596882558452,2
291,1.0,0.7195923932488113,0.8176884825406763,1.0,1.0,1000000.0,1.0,3
291,0.4476143042080385,0.4306568817391767,0.7357796349312055,0.49977567257942845,21.76962042829407,1000000.0,1.0,3
291,0.05578079016056736,0.1595233614540942,1.0,0.0,1.0,1000000.0,1.0,3
291,0.8021122959150246,0.2868883389392912,0.3872572949886366,0.5954888221181083,92.95664269899046,1000000.0,1.0,3
291,0.0,0.41013664633938235,0.8581406712418723,0.05878127516619586,60.72628340176597,1000000.0,1.0,3
291,0.0,0.4146192864425597,0.9558822083327331,0.0,100.0,1000000.0,1.0,3
291,0.6425279499695982,0.6381795485421767,0.7738674260797376,0.9829915305333234,31.687298167847977,1000000.0,1.0,3
291,0.7571006498448023,0.6146415405403254,0.7411220492045576,1.0,95.49019022127037,999998.0,0.9997312550389681,2
291,1.0,0.3739533741603365,0.008973576366114046,0.817684366765072,1.0,999819.0,0.9836065573770492,1
291,0.0,0.5833139892470552,0.0,1.0,83.44225391251449,992429.0,0.999731255038968,1
291,0.7176075601403646,0.49912751605000133,0.4691399670356052,0.42137340017581226,16.913593486119705,999999.0,0.999731255038968,2
291,0.0,0.29833111664261935,0.0,1.0,88.7748152259126,992657.0,0.999731255038968,1
291,1.0,0.0,0.027434551074195457,0.5507045102942417,1.0,999922.0,0.9908626713249127,1
291,0.9340718837289694,1.0,0.15177243085670603,0.9902379570219664,41.43679095671229,999952.0,0.9965063155065843,1
291,0.9226730188490937,1.0,0.19398625539588904,1.0,39.44201218931494,999966.0,0.9954313356624563,1
291,0.6437087508371003,0.828621791594103,0.00324430733841772,1.0,1.0,999958.0,0.9957000806234884,1
291,0.8869423874944513,1.0,0.1834006543443808,1.0,1.0,999973.0,0.9951625907014243,1
291,0.9179931347882342,0.20421985284239275,0.36237135980662555,0.5271792843391679,100.0,999999.0,0.9997312550389681,2
291,0.7338722281664418,0.3772507331496322,0.8826222437275375,0.9725608603085993,43.628741692624516,999999.5,0.9998656275194839,2
291,0.8620763545497794,0.9412105332436916,0.7413317575498897,0.2306640810382726,97.80287882320206,999999.5,0.9998656275194839,2
291,0.44448615971323185,0.27140529800002106,0.23311683118080678,0.48224697089970864,94.51055938775897,999985.0,0.9973125503896801,1
291,0.8745755996357233,0.20967027760860157,0.08150598439132567,1.0,42.56519693020785,999984.0,0.9981187852727761,1
