evolution$generation,probaMove,probaBirth,probaDeath,probaDeathByOvercrowding,initialPopulation,popObj,occupiedObj,evolution$samples
818,0.7666343601886685,0.9,0.146260658915285,0.0,72.7794017315319,701352.0,0.9610319806503628,1
818,0.8459517876499274,1.0,0.17498217663625132,0.0,100.0,716458.0,0.9626444504165547,3
818,1.0,0.4693890832245333,0.03853784190690847,0.0,51.53675660322398,742258.0,0.9411448535339962,3
818,0.8984111614681062,0.7848340526946915,0.17098492914266142,0.0,100.0,704840.0,0.9484009674818598,1
818,0.999787990850091,1.0,0.0,0.5365925409890113,10.503999304745072,815031.0,0.008868583714055411,1
818,1.0,0.694603672462943,0.260097302290602,0.0,100.0,769906.5,0.9269013705993012,2
818,0.9147851745202544,0.11110152009265027,0.0,0.0,1.0,788133.5,0.8797366299381887,2
818,0.8792774326700448,0.8775645975543546,0.13113988095904985,0.47433615052811307,1.0,822690.5,0.009809191077667312,2
818,0.9680909008627133,0.6240933988635337,0.005251266268026571,0.5741981149207788,100.0,833709.5,0.009137328675087375,2
818,1.0,1.0,0.0,0.3702008590148418,1.0,841099.0,0.009540446116635293,4
818,1.0,0.10437890843298248,0.0,0.0,1.0,785749.0,0.7809728567589358,1
818,0.8532059912820485,0.330899664962079,0.0,0.0,4.27193923555522,752976.0,0.9346949744692287,1
818,1.0,1.0,0.014646947564008096,0.049486086989554263,61.12638607184847,794200.0,0.40741736092448266,1
818,0.8956660757068698,0.9261175653963899,0.15513582214178628,0.15176473082812197,100.0,795706.0,0.2907820478366031,1
818,1.0,0.8291367119891002,0.013395046653399459,0.11781024840786108,61.76057839631384,796636.0,0.14592851384036554,1
818,0.971781516504519,0.8351516338299408,0.0,0.18642850721800616,1.0,796155.5,0.20290244557914539,2
818,0.9908803921179653,1.0,0.0,0.2564963785653261,1.0,797427.0,0.1276538564901908,3
818,0.9984886750031796,0.6899580969117641,0.052675656853846585,0.03282778959682935,99.89198740024652,792513.5,0.6472722386455254,2
818,1.0,0.7286958869910175,0.0018510134509713133,0.14442882278959387,2.9741174259663965,797267.5,0.06973931738779898,2
818,0.9107118720516102,1.0,0.0,0.4501995293283966,1.0,798589.0,0.0368180596613813,1
818,0.4430458726920846,1.0,0.11948532932096212,0.6560069574773949,1.0,799713.0,0.02257457672668639,2
818,0.9255963302075809,0.9995849609375,0.00625,0.2729829180643961,1.0,798110.0,0.1171728030099436,3
818,0.7957018875810624,0.6529429609770422,0.1393348649494781,0.3306233000416497,98.47286077256494,799297.0,0.059930126310131726,3
818,1.0,0.8405030697936435,0.055570948079760735,0.13621756219790357,65.68527171051302,796773.0,0.07309862940069878,1
818,0.7097617143336448,0.6347837057447593,0.0,0.4150503354690153,1.0,798377.0,0.044074173609244816,1
818,0.8441279279273839,1.0,0.034345538561890356,0.4433146272449248,100.0,799029.0,0.016393442622950838,1
818,1.0,1.0,0.2750063705210543,0.0,100.0,798871.0,0.9551195915076592,5
818,0.9532918441079472,0.8724435463523963,0.0020960281865834802,0.40808284330841477,8.77732405183358,799143.5,0.028083848427842006,2
818,0.8163337993889511,0.26360033572584357,0.01856628053408739,0.36616400534917426,47.749670097963985,799402.0,0.009674818597151358,1
818,0.9726251427897059,0.9547201264484629,0.0,0.45635710646853717,1.0,798921.0,0.019618382155334624,1
818,1.0,1.0,0.0,1.0,98.91376402567474,992233.0,0.5407148615963451,5
818,0.9164748370709577,0.3442818460411736,0.3460741280971853,0.39651340689199466,18.99458676432738,999999.0,0.999731255038968,8
818,0.04686421668747198,0.5302733450958761,0.813082476203272,0.8003383407638117,56.29898673927474,1000000.0,1.0,8
818,1.0,0.7838536771107893,0.0,0.5855978826200181,10.864818515409022,916639.0,0.009674818597151358,3
818,1.0,0.8514112771866145,0.0,0.5528339301572207,1.0,898161.5,0.009406073636119339,2
818,0.8620733307106856,0.8220498309744134,0.0,0.5705041673793697,25.711476116257483,810468.0,0.009943563558183266,1
818,0.961888315508665,0.7710113353131246,4.6260455530304923E-4,0.5726736139304589,5.758101643208384,821789.0,0.008868583714055411,1
818,0.44764497666719094,0.6250381058378738,0.0,0.04245330138952297,1.0,793794.0,0.722386455253964,1
818,0.8423829499377898,0.3020100490744305,0.0,0.09125239626603907,3.3647277755089284,797060.0,0.4226014512227896,2
818,0.8678262111487054,0.5604147276924785,0.016848413940063197,0.3343685896401968,28.80772556387354,798389.5,0.07927976350443433,2
818,0.8208070854810636,0.7230618114348789,0.0,0.4366604310579145,1.0,798980.0,0.024187046492878284,1
818,0.9776890053143543,0.9078551970500337,0.0,0.2834574054854127,1.0,798174.5,0.09097016930932544,2
818,1.0,1.0,0.20310203172344,0.15351520147697695,47.401006154997084,799157.5,0.05173340499865631,2
818,1.0,0.89443318378665,0.0,0.3345497818495984,1.0,835590.0,0.008868583714055411,1
818,0.8881323530261325,0.7721738271671845,0.0,0.0,100.0,785548.0,0.9658693899489385,3
818,0.9538060532502182,0.0,0.0,0.0,1.0,992418.0,0.5534802472453642,4
818,0.1933958337905614,0.34138723883898725,0.019206606063679146,1.0,22.628054177294825,999972.0,0.998925020155872,5
818,0.7828699436917658,0.7187860031706857,0.012959049856480798,0.45772635183260957,35.19860099255499,827628.0,0.009406073636119339,1
818,0.8485563092189983,0.6362750811068679,0.0,0.5538781839040204,29.03502161705557,810790.0,0.009943563558183266,1
818,0.9232386686414474,1.0,0.004149480884858734,0.0,18.772409429914926,751491.5,0.9674818597151303,2
818,0.956092580284032,1.0,0.25,0.3613025190049526,1.0,828381.0,0.00913732867508732,1
818,0.9333482128353832,0.9167461758987757,0.05371617842707616,0.3039130223907289,43.938748974799424,797741.0,0.0892233270626176,1
818,0.9984375,0.7206051943314576,0.05348590152418306,0.035209621472657965,100.0,795939.0,0.6468691212039774,1
818,0.37499162442031353,0.11550576368291249,0.0,0.05452862488099163,1.0,798742.0,0.6218758398280032,3
818,0.0865979898253606,0.1320231690576929,0.0,0.007592195196328533,100.0,798686.0,0.930663800053749,3
818,0.8016687277938783,1.0,0.0,0.29012759734053684,100.0,798885.0,0.1590970169309326,3
818,0.3596805372655231,0.7942900395958584,0.0,0.4167108497138459,1.0,798873.0,0.2700886858371405,3
818,0.9445808871536071,0.7632785062505971,0.00997095695226462,0.0,7.6691419885171594,727417.0,0.9629131953775867,1
818,0.6671004714603269,0.8055245944885612,0.0,0.7903656225176243,44.416105140043776,881149.5,0.009943563558183266,2
818,0.6577914122925305,0.43078859940651126,0.0,0.0,100.0,749030.0,0.9610319806503628,1
818,1.0,0.7904399096101062,0.1826406650273959,0.0,100.0,756682.0,0.9543133566245633,1
818,0.6737431615888587,1.0,0.0,0.8510494901638705,88.17075888158797,881930.0,0.009809191077667312,2
818,1.0,1.0,0.018193710545593832,0.0,63.7111631685853,792123.0,0.9661381349099705,3
818,0.9446728705882985,0.7045699703768116,0.0,0.7710922682214054,43.24780775093764,886849.0,0.009809191077667312,2
818,0.7907130290018931,0.7420968566136974,0.0,0.5647100650431139,7.828808885326644,854334.0,0.00913732867508732,1
